DATETIMEDATA,PM25,PM10,O3,CO,NO2,SO2,WS,TEMP,RH,WD,stationID
2024-02-01 00:00:00,51.0,,,,,,1,29,65,281,02t
2024-02-01 01:00:00,59.5,,,,,,0,29,68,299,02t
2024-02-01 02:00:00,42.9,,,,,,0,28,69,308,02t
2024-02-01 03:00:00,42.4,,,,,,0,28,70,317,02t
2024-02-01 04:00:00,40.6,,,,,,0,28,70,26,02t
2024-02-01 05:00:00,40.1,,,,,,0,28,71,10,02t
2024-02-01 06:00:00,39.4,,,,,,0,28,72,353,02t
2024-02-01 07:00:00,44.2,,,,,,0,28,73,44,02t
2024-02-01 08:00:00,43.4,,,,,,0,29,73,310,02t
2024-02-01 09:00:00,37.8,,,,,,0,30,72,286,02t
2024-02-01 10:00:00,37.5,,,,,,1,31,68,276,02t
2024-02-01 11:00:00,35.9,,,,,,1,32,60,280,02t
2024-02-01 12:00:00,35.3,,,,,,1,33,53,279,02t
2024-02-01 13:00:00,30.5,,,,,,1,34,48,280,02t
2024-02-01 14:00:00,27.8,,,,,,1,34,47,277,02t
2024-02-01 15:00:00,28.5,,,,,,1,34,48,281,02t
2024-02-01 16:00:00,31.5,,,,,,1,33,49,282,02t
2024-02-01 17:00:00,32.8,,,,,,0,33,52,294,02t
2024-02-01 18:00:00,30.2,,,,,,0,31,56,359,02t
2024-02-01 19:00:00,27.1,,,,,,0,30,61,38,02t
2024-02-01 20:00:00,24.8,,,,,,0,30,64,357,02t
2024-02-01 21:00:00,25.1,,,,,,0,30,67,313,02t
2024-02-01 22:00:00,27.8,,,,,,0,29,68,326,02t
2024-02-01 23:00:00,25.3,,,,,,0,29,69,330,02t
2024-02-02 00:00:00,22.9,,,,,,0,29,70,351,02t
2024-02-02 01:00:00,24.1,,,,,,0,29,71,324,02t
2024-02-02 02:00:00,19.3,,,,,,0,28,71,6,02t
2024-02-02 03:00:00,19.2,,,,,,0,28,72,1,02t
2024-02-02 04:00:00,20.7,,,,,,0,28,72,25,02t
2024-02-02 05:00:00,25.5,,,,,,0,28,72,356,02t
2024-02-02 06:00:00,27.3,,,,,,0,28,72,3,02t
2024-02-02 07:00:00,28.4,,,,,,0,28,73,350,02t
2024-02-02 08:00:00,28.5,,,,,,0,29,73,340,02t
2024-02-02 09:00:00,28.4,,,,,,0,30,72,296,02t
2024-02-02 10:00:00,29.8,,,,,,1,31,67,282,02t
2024-02-02 11:00:00,29.9,,,,,,0,32,60,348,02t
2024-02-02 12:00:00,36.7,,,,,,1,34,53,300,02t
2024-02-02 13:00:00,32.9,,,,,,1,35,48,283,02t
2024-02-02 14:00:00,32.8,,,,,,1,34,46,284,02t
2024-02-02 15:00:00,33.2,,,,,,1,34,46,282,02t
2024-02-02 16:00:00,27.0,,,,,,0,34,47,295,02t
2024-02-02 17:00:00,38.3,,,,,,0,33,49,28,02t
2024-02-02 18:00:00,35.7,,,,,,0,32,52,5,02t
2024-02-02 19:00:00,29.5,,,,,,0,31,57,11,02t
2024-02-02 20:00:00,27.7,,,,,,0,30,62,6,02t
2024-02-02 21:00:00,25.5,,,,,,0,30,65,32,02t
2024-02-02 22:00:00,23.6,,,,,,0,30,67,13,02t
2024-02-02 23:00:00,21.0,,,,,,0,29,68,21,02t
2024-02-03 00:00:00,21.0,,,,,,0,29,70,12,02t
2024-02-03 01:00:00,30.2,,,,,,0,29,71,347,02t
2024-02-03 02:00:00,24.4,,,,,,0,29,72,354,02t
2024-02-03 03:00:00,22.0,,,,,,0,29,72,33,02t
2024-02-03 04:00:00,24.9,,,,,,0,29,73,21,02t
2024-02-03 05:00:00,25.8,,,,,,0,29,73,16,02t
2024-02-03 06:00:00,28.7,,,,,,0,28,74,8,02t
2024-02-03 07:00:00,33.1,,,,,,0,28,74,353,02t
2024-02-03 08:00:00,33.3,,,,,,0,29,74,355,02t
2024-02-03 09:00:00,31.5,,,,,,0,30,73,314,02t
2024-02-03 10:00:00,30.6,,,,,,1,31,71,289,02t
2024-02-03 11:00:00,34.1,,,,,,1,32,66,286,02t
2024-02-03 12:00:00,31.2,,,,,,1,34,60,287,02t
2024-02-03 13:00:00,28.4,,,,,,0,34,56,297,02t
2024-02-03 14:00:00,29.1,,,,,,1,34,54,291,02t
2024-02-03 15:00:00,29.9,,,,,,0,34,53,294,02t
2024-02-03 16:00:00,32.0,,,,,,0,34,52,286,02t
2024-02-03 17:00:00,31.9,,,,,,0,33,53,58,02t
2024-02-03 18:00:00,31.4,,,,,,0,32,56,4,02t
2024-02-03 19:00:00,30.6,,,,,,0,31,60,4,02t
2024-02-03 20:00:00,29.1,,,,,,0,30,64,19,02t
2024-02-03 21:00:00,28.8,,,,,,0,30,66,343,02t
2024-02-03 22:00:00,31.2,,,,,,0,30,68,344,02t
2024-02-03 23:00:00,24.2,,,,,,0,29,70,38,02t
2024-02-04 00:00:00,25.7,,,,,,0,29,70,332,02t
2024-02-04 01:00:00,26.7,,,,,,0,29,71,27,02t
2024-02-04 02:00:00,24.9,,,,,,0,29,71,43,02t
2024-02-04 03:00:00,24.5,,,,,,0,29,72,29,02t
2024-02-04 04:00:00,28.0,,,,,,0,29,72,58,02t
2024-02-04 05:00:00,27.9,,,,,,0,29,72,44,02t
2024-02-04 06:00:00,27.7,,,,,,0,29,72,29,02t
2024-02-04 07:00:00,30.4,,,,,,0,29,73,4,02t
2024-02-04 08:00:00,31.1,,,,,,0,29,73,17,02t
2024-02-04 09:00:00,30.5,,,,,,1,30,73,284,02t
2024-02-04 10:00:00,32.3,,,,,,1,31,68,279,02t
2024-02-04 11:00:00,32.0,,,,,,1,33,60,268,02t
2024-02-04 12:00:00,32.1,,,,,,1,34,53,280,02t
2024-02-04 13:00:00,35.5,,,,,,1,35,48,277,02t
2024-02-04 14:00:00,27.9,,,,,,1,36,44,265,02t
2024-02-04 15:00:00,24.9,,,,,,1,35,47,276,02t
2024-02-04 16:00:00,32.1,,,,,,0,35,48,292,02t
2024-02-04 17:00:00,34.8,,,,,,0,34,51,58,02t
2024-02-04 18:00:00,30.6,,,,,,0,33,53,34,02t
2024-02-04 19:00:00,33.2,,,,,,0,32,57,351,02t
2024-02-04 20:00:00,36.6,,,,,,0,31,61,26,02t
2024-02-04 21:00:00,34.2,,,,,,0,30,64,314,02t
2024-02-04 22:00:00,35.8,,,,,,1,30,67,270,02t
2024-02-04 23:00:00,32.1,,,,,,0,30,70,309,02t
2024-02-05 00:00:00,29.5,,,,,,0,30,70,296,02t
2024-02-05 01:00:00,27.7,,,,,,0,29,72,291,02t
2024-02-05 02:00:00,28.6,,,,,,0,29,72,321,02t
2024-02-05 03:00:00,25.5,,,,,,0,29,72,285,02t
2024-02-05 04:00:00,26.2,,,,,,0,28,72,16,02t
2024-02-05 05:00:00,25.1,,,,,,0,28,72,318,02t
2024-02-05 06:00:00,30.6,,,,,,0,28,72,22,02t
2024-02-05 07:00:00,35.5,,,,,,0,28,73,38,02t
2024-02-05 08:00:00,36.1,,,,,,1,29,74,289,02t
2024-02-05 09:00:00,30.5,,,,,,1,30,72,279,02t
2024-02-05 10:00:00,37.1,,,,,,1,31,68,276,02t
2024-02-05 11:00:00,38.4,,,,,,1,33,60,282,02t
2024-02-05 12:00:00,41.3,,,,,,1,35,51,278,02t
2024-02-05 13:00:00,46.0,,,,,,1,35,49,281,02t
2024-02-05 14:00:00,46.8,,,,,,0,36,48,292,02t
2024-02-05 15:00:00,46.1,,,,,,1,35,49,279,02t
2024-02-05 16:00:00,44.0,,,,,,1,35,49,278,02t
2024-02-05 17:00:00,51.7,,,,,,0,35,50,295,02t
2024-02-05 18:00:00,48.8,,,,,,0,34,52,32,02t
2024-02-05 19:00:00,48.5,,,,,,0,32,56,82,02t
2024-02-05 20:00:00,44.0,,,,,,0,31,58,7,02t
2024-02-05 21:00:00,47.1,,,,,,0,31,61,28,02t
2024-02-05 22:00:00,37.5,,,,,,1,31,65,301,02t
2024-02-05 23:00:00,30.6,,,,,,1,30,70,280,02t
2024-02-06 00:00:00,28.5,,,,,,1,30,71,288,02t
2024-02-06 01:00:00,35.7,,,,,,0,29,72,311,02t
2024-02-06 02:00:00,28.7,,,,,,0,29,73,4,02t
2024-02-06 03:00:00,26.4,,,,,,0,29,73,333,02t
2024-02-06 04:00:00,24.7,,,,,,0,29,73,314,02t
2024-02-06 05:00:00,30.1,,,,,,0,28,74,316,02t
2024-02-06 06:00:00,30.0,,,,,,0,28,74,17,02t
2024-02-06 07:00:00,33.5,,,,,,0,28,75,23,02t
2024-02-06 08:00:00,27.4,,,,,,0,29,76,118,02t
2024-02-06 09:00:00,,,,,,,0,30,75,339,02t
2024-02-06 10:00:00,29.9,,,,,,0,32,71,290,02t
2024-02-06 11:00:00,28.5,,,,,,1,33,61,282,02t
2024-02-06 12:00:00,33.4,,,,,,1,35,52,289,02t
2024-02-06 13:00:00,30.7,,,,,,1,35,49,276,02t
2024-02-06 14:00:00,31.0,,,,,,1,35,48,282,02t
2024-02-06 15:00:00,35.6,,,,,,1,35,48,276,02t
2024-02-06 16:00:00,38.2,,,,,,1,35,51,287,02t
2024-02-06 17:00:00,34.1,,,,,,0,34,52,34,02t
2024-02-06 18:00:00,31.8,,,,,,0,33,56,64,02t
2024-02-06 19:00:00,37.6,,,,,,0,32,59,79,02t
2024-02-06 20:00:00,39.1,,,,,,0,31,63,36,02t
2024-02-06 21:00:00,34.3,,,,,,0,31,67,321,02t
2024-02-06 22:00:00,23.1,,,,,,1,30,70,285,02t
2024-02-06 23:00:00,29.0,,,,,,1,30,72,288,02t
2024-02-07 00:00:00,25.3,,,,,,0,30,72,298,02t
2024-02-07 01:00:00,29.9,,,,,,0,29,73,316,02t
2024-02-07 02:00:00,26.2,,,,,,0,29,73,316,02t
2024-02-07 03:00:00,26.5,,,,,,0,29,73,24,02t
2024-02-07 04:00:00,26.4,,,,,,0,29,74,30,02t
2024-02-07 05:00:00,25.1,,,,,,0,29,74,31,02t
2024-02-07 06:00:00,26.6,,,,,,0,28,74,310,02t
2024-02-07 07:00:00,30.9,,,,,,0,28,75,297,02t
2024-02-07 08:00:00,27.8,,,,,,0,29,76,294,02t
2024-02-07 09:00:00,29.6,,,,,,1,30,75,288,02t
2024-02-07 10:00:00,29.3,,,,,,1,31,67,280,02t
2024-02-07 11:00:00,27.6,,,,,,1,33,61,279,02t
2024-02-07 12:00:00,29.6,,,,,,0,35,52,293,02t
2024-02-07 13:00:00,27.7,,,,,,1,36,48,282,02t
2024-02-07 14:00:00,29.7,,,,,,0,35,47,297,02t
2024-02-07 15:00:00,31.0,,,,,,0,34,48,303,02t
2024-02-07 16:00:00,27.7,,,,,,1,34,48,289,02t
2024-02-07 17:00:00,31.3,,,,,,0,33,49,36,02t
2024-02-07 18:00:00,27.3,,,,,,0,32,53,45,02t
2024-02-07 19:00:00,28.6,,,,,,0,31,58,36,02t
2024-02-07 20:00:00,32.6,,,,,,0,30,62,11,02t
2024-02-07 21:00:00,27.7,,,,,,0,30,66,29,02t
2024-02-07 22:00:00,29.4,,,,,,0,30,69,301,02t
2024-02-07 23:00:00,30.8,,,,,,0,29,71,299,02t
2024-02-08 00:00:00,28.5,,,,,,0,29,73,324,02t
2024-02-08 01:00:00,30.6,,,,,,0,29,73,4,02t
2024-02-08 02:00:00,26.7,,,,,,0,29,74,339,02t
2024-02-08 03:00:00,26.3,,,,,,0,29,74,327,02t
2024-02-08 04:00:00,29.1,,,,,,0,28,75,338,02t
2024-02-08 05:00:00,26.7,,,,,,0,28,75,8,02t
2024-02-08 06:00:00,28.3,,,,,,0,28,75,360,02t
2024-02-08 07:00:00,29.3,,,,,,0,28,76,338,02t
2024-02-08 08:00:00,29.5,,,,,,0,29,76,320,02t
2024-02-08 09:00:00,31.7,,,,,,0,30,75,358,02t
2024-02-08 10:00:00,28.6,,,,,,1,31,70,294,02t
2024-02-08 11:00:00,31.5,,,,,,1,33,61,281,02t
2024-02-08 12:00:00,28.1,,,,,,1,34,55,288,02t
2024-02-08 13:00:00,26.8,,,,,,0,35,49,354,02t
2024-02-08 14:00:00,25.4,,,,,,0,34,48,312,02t
2024-02-08 15:00:00,21.7,,,,,,0,34,49,327,02t
2024-02-08 16:00:00,27.0,,,,,,0,34,50,357,02t
2024-02-08 17:00:00,28.4,,,,,,0,33,51,346,02t
2024-02-08 18:00:00,29.9,,,,,,0,32,56,360,02t
2024-02-08 19:00:00,29.7,,,,,,0,31,61,348,02t
2024-02-08 20:00:00,26.0,,,,,,0,30,64,350,02t
2024-02-08 21:00:00,24.7,,,,,,0,30,66,344,02t
2024-02-08 22:00:00,26.2,,,,,,0,30,69,11,02t
2024-02-08 23:00:00,24.8,,,,,,0,29,70,30,02t
2024-02-09 00:00:00,23.7,,,,,,0,29,71,20,02t
2024-02-09 01:00:00,23.4,,,,,,0,29,72,350,02t
2024-02-09 02:00:00,23.0,,,,,,0,29,72,20,02t
2024-02-09 03:00:00,23.9,,,,,,0,29,72,51,02t
2024-02-09 04:00:00,23.6,,,,,,0,28,73,50,02t
2024-02-09 05:00:00,25.6,,,,,,0,28,73,81,02t
2024-02-09 06:00:00,26.7,,,,,,0,28,73,157,02t
2024-02-09 07:00:00,29.3,,,,,,0,28,74,72,02t
2024-02-09 08:00:00,29.3,,,,,,0,29,74,339,02t
2024-02-09 09:00:00,30.8,,,,,,0,30,72,325,02t
2024-02-09 10:00:00,27.8,,,,,,1,32,66,311,02t
2024-02-09 11:00:00,26.5,,,,,,1,33,59,321,02t
2024-02-09 12:00:00,25.5,,,,,,0,35,47,311,02t
2024-02-09 13:00:00,23.7,,,,,,1,35,45,303,02t
2024-02-09 14:00:00,20.6,,,,,,0,35,45,336,02t
2024-02-09 15:00:00,23.6,,,,,,1,35,49,289,02t
2024-02-09 16:00:00,24.3,,,,,,1,34,52,293,02t
2024-02-09 17:00:00,28.2,,,,,,1,33,56,282,02t
2024-02-09 18:00:00,25.7,,,,,,0,32,59,29,02t
2024-02-09 19:00:00,26.1,,,,,,0,31,63,5,02t
2024-02-09 20:00:00,29.0,,,,,,0,31,66,12,02t
2024-02-09 21:00:00,28.9,,,,,,0,30,68,353,02t
2024-02-09 22:00:00,27.3,,,,,,0,30,69,29,02t
2024-02-09 23:00:00,23.2,,,,,,0,30,70,37,02t
2024-02-10 00:00:00,27.8,,,,,,0,30,70,22,02t
2024-02-10 01:00:00,30.5,,,,,,0,30,71,342,02t
2024-02-10 02:00:00,29.6,,,,,,0,29,71,31,02t
2024-02-10 03:00:00,28.1,,,,,,0,29,71,10,02t
2024-02-10 04:00:00,28.3,,,,,,0,29,72,28,02t
2024-02-10 05:00:00,31.3,,,,,,0,29,72,314,02t
2024-02-10 06:00:00,34.7,,,,,,0,29,72,310,02t
2024-02-10 07:00:00,38.7,,,,,,0,29,73,302,02t
2024-02-10 08:00:00,36.8,,,,,,0,30,73,334,02t
2024-02-10 09:00:00,38.5,,,,,,0,31,72,86,02t
2024-02-10 10:00:00,38.7,,,,,,0,31,70,53,02t
2024-02-10 11:00:00,38.0,,,,,,1,29,72,291,02t
2024-02-10 12:00:00,32.2,,,,,,1,29,74,276,02t
2024-02-10 13:00:00,30.5,,,,,,0,27,82,315,02t
2024-02-10 14:00:00,42.0,,,,,,2,28,86,293,02t
2024-02-10 15:00:00,49.1,,,,,,1,30,86,286,02t
2024-02-10 16:00:00,43.5,,,,,,1,30,86,266,02t
2024-02-10 17:00:00,51.5,,,,,,1,30,85,273,02t
2024-02-10 18:00:00,56.5,,,,,,0,30,85,264,02t
2024-02-10 19:00:00,58.5,,,,,,0,29,85,301,02t
2024-02-10 20:00:00,57.1,,,,,,0,28,84,277,02t
2024-02-10 21:00:00,61.5,,,,,,0,28,84,293,02t
2024-02-10 22:00:00,61.0,,,,,,0,28,84,96,02t
2024-02-10 23:00:00,54.6,,,,,,0,28,84,90,02t
2024-02-11 00:00:00,48.8,,,,,,0,28,82,84,02t
2024-02-11 01:00:00,33.7,,,,,,0,27,79,100,02t
2024-02-11 02:00:00,47.6,,,,,,0,27,77,94,02t
2024-02-11 03:00:00,46.5,,,,,,0,26,75,88,02t
2024-02-11 04:00:00,41.9,,,,,,0,26,72,105,02t
2024-02-11 05:00:00,36.8,,,,,,0,26,70,71,02t
2024-02-11 06:00:00,35.3,,,,,,1,26,68,97,02t
2024-02-11 07:00:00,37.0,,,,,,1,25,64,95,02t
2024-02-11 08:00:00,37.4,,,,,,1,26,61,79,02t
2024-02-11 09:00:00,43.3,,,,,,1,27,56,82,02t
2024-02-11 10:00:00,43.5,,,,,,2,28,50,81,02t
2024-02-11 11:00:00,33.2,,,,,,2,30,46,75,02t
2024-02-11 12:00:00,34.8,,,,,,1,31,41,83,02t
2024-02-11 13:00:00,36.2,,,,,,1,32,40,86,02t
2024-02-11 14:00:00,40.8,,,,,,2,32,39,54,02t
2024-02-11 15:00:00,44.5,,,,,,1,32,40,55,02t
2024-02-11 16:00:00,44.7,,,,,,1,32,40,72,02t
2024-02-11 17:00:00,46.4,,,,,,2,32,43,7,02t
2024-02-11 18:00:00,50.2,,,,,,1,30,46,1,02t
2024-02-11 19:00:00,50.7,,,,,,1,29,49,14,02t
2024-02-11 20:00:00,49.2,,,,,,0,28,50,3,02t
2024-02-11 21:00:00,50.6,,,,,,0,28,51,37,02t
2024-02-11 22:00:00,59.4,,,,,,0,28,52,6,02t
2024-02-11 23:00:00,61.1,,,,,,0,27,53,40,02t
2024-02-12 00:00:00,61.9,,,,,,0,27,54,56,02t
2024-02-12 01:00:00,64.0,,,,,,0,27,56,113,02t
2024-02-12 02:00:00,64.0,,,,,,0,27,56,94,02t
2024-02-12 03:00:00,64.5,,,,,,0,26,56,74,02t
2024-02-12 04:00:00,66.0,,,,,,0,26,56,62,02t
2024-02-12 05:00:00,60.9,,,,,,0,25,57,34,02t
2024-02-12 06:00:00,62.9,,,,,,0,25,58,357,02t
2024-02-12 07:00:00,62.5,,,,,,1,25,58,70,02t
2024-02-12 08:00:00,62.5,,,,,,1,25,55,85,02t
2024-02-12 09:00:00,54.2,,,,,,1,26,50,65,02t
2024-02-12 10:00:00,49.0,,,,,,1,28,45,72,02t
2024-02-12 11:00:00,44.5,,,,,,1,30,40,87,02t
2024-02-12 12:00:00,46.5,,,,,,1,32,37,63,02t
2024-02-12 13:00:00,51.8,,,,,,2,32,36,60,02t
2024-02-12 14:00:00,57.3,,,,,,2,32,36,48,02t
2024-02-12 15:00:00,54.1,,,,,,1,32,37,42,02t
2024-02-12 16:00:00,55.2,,,,,,1,32,37,56,02t
2024-02-12 17:00:00,53.6,,,,,,2,32,40,13,02t
2024-02-12 18:00:00,59.7,,,,,,1,30,45,14,02t
2024-02-12 19:00:00,58.5,,,,,,1,29,47,37,02t
2024-02-12 20:00:00,58.6,,,,,,0,29,49,327,02t
2024-02-12 21:00:00,66.3,,,,,,0,28,51,283,02t
2024-02-12 22:00:00,70.2,,,,,,0,27,52,281,02t
2024-02-12 23:00:00,71.9,,,,,,0,27,55,245,02t
2024-02-13 00:00:00,75.1,,,,,,0,26,57,51,02t
2024-02-13 01:00:00,71.8,,,,,,0,26,58,19,02t
2024-02-13 02:00:00,73.9,,,,,,0,26,59,308,02t
2024-02-13 03:00:00,70.7,,,,,,0,25,61,279,02t
2024-02-13 04:00:00,73.0,,,,,,0,25,62,299,02t
2024-02-13 05:00:00,69.7,,,,,,0,24,63,280,02t
2024-02-13 06:00:00,75.3,,,,,,0,24,65,89,02t
2024-02-13 07:00:00,79.9,,,,,,0,24,63,90,02t
2024-02-13 08:00:00,74.8,,,,,,1,26,57,66,02t
2024-02-13 09:00:00,61.0,,,,,,1,28,49,76,02t
2024-02-13 10:00:00,46.2,,,,,,1,30,43,86,02t
2024-02-13 11:00:00,40.6,,,,,,2,32,38,82,02t
2024-02-13 12:00:00,37.9,,,,,,1,33,36,75,02t
2024-02-13 13:00:00,44.3,,,,,,1,34,34,64,02t
2024-02-13 14:00:00,47.3,,,,,,1,34,33,64,02t
2024-02-13 15:00:00,55.7,,,,,,1,34,32,56,02t
2024-02-13 16:00:00,55.9,,,,,,1,34,31,70,02t
2024-02-13 17:00:00,58.4,,,,,,1,34,31,73,02t
2024-02-13 18:00:00,60.5,,,,,,0,33,35,31,02t
2024-02-13 19:00:00,66.3,,,,,,1,32,41,10,02t
2024-02-13 20:00:00,70.0,,,,,,0,31,45,334,02t
2024-02-13 21:00:00,88.7,,,,,,0,30,48,316,02t
2024-02-13 22:00:00,100.7,,,,,,0,29,50,344,02t
2024-02-13 23:00:00,97.8,,,,,,0,29,51,92,02t
2024-02-14 00:00:00,99.8,,,,,,0,28,52,63,02t
2024-02-14 01:00:00,89.4,,,,,,0,28,54,80,02t
2024-02-14 02:00:00,96.2,,,,,,0,27,58,309,02t
2024-02-14 03:00:00,94.3,,,,,,0,27,60,290,02t
2024-02-14 04:00:00,92.0,,,,,,0,26,61,275,02t
2024-02-14 05:00:00,94.2,,,,,,0,26,61,289,02t
2024-02-14 06:00:00,89.6,,,,,,0,26,61,291,02t
2024-02-14 07:00:00,92.9,,,,,,0,26,62,348,02t
2024-02-14 08:00:00,102.7,,,,,,0,26,64,312,02t
2024-02-14 09:00:00,97.3,,,,,,1,28,52,78,02t
2024-02-14 10:00:00,73.4,,,,,,1,31,40,67,02t
2024-02-14 11:00:00,60.2,,,,,,1,34,34,63,02t
2024-02-14 12:00:00,59.0,,,,,,1,35,30,57,02t
2024-02-14 13:00:00,57.7,,,,,,0,36,28,63,02t
2024-02-14 14:00:00,61.6,,,,,,0,36,29,64,02t
2024-02-14 15:00:00,60.5,,,,,,0,36,30,308,02t
2024-02-14 16:00:00,61.6,,,,,,1,35,33,284,02t
2024-02-14 17:00:00,62.0,,,,,,0,35,34,279,02t
2024-02-14 18:00:00,65.4,,,,,,1,33,37,262,02t
2024-02-14 19:00:00,66.9,,,,,,0,32,40,299,02t
2024-02-14 20:00:00,68.6,,,,,,0,31,47,328,02t
2024-02-14 21:00:00,76.5,,,,,,0,31,53,302,02t
2024-02-14 22:00:00,81.7,,,,,,0,30,58,347,02t
2024-02-14 23:00:00,92.5,,,,,,0,30,62,304,02t
2024-02-15 00:00:00,88.6,,,,,,0,30,65,348,02t
2024-02-15 01:00:00,82.9,,,,,,0,29,66,3,02t
2024-02-15 02:00:00,64.6,,,,,,0,29,67,337,02t
2024-02-15 03:00:00,67.8,,,,,,0,29,68,42,02t
2024-02-15 04:00:00,66.8,,,,,,0,28,69,319,02t
2024-02-15 05:00:00,66.9,,,,,,0,28,70,339,02t
2024-02-15 06:00:00,79.8,,,,,,0,28,71,322,02t
2024-02-15 07:00:00,79.6,,,,,,0,28,72,301,02t
2024-02-15 08:00:00,78.1,,,,,,0,29,73,296,02t
2024-02-15 09:00:00,70.9,,,,,,0,30,71,347,02t
2024-02-15 10:00:00,64.0,,,,,,0,31,64,13,02t
2024-02-15 11:00:00,52.5,,,,,,0,33,55,290,02t
2024-02-15 12:00:00,54.0,,,,,,0,35,48,329,02t
2024-02-15 13:00:00,63.4,,,,,,1,35,47,274,02t
2024-02-15 14:00:00,62.4,,,,,,1,36,46,272,02t
2024-02-15 15:00:00,56.5,,,,,,1,36,46,289,02t
2024-02-15 16:00:00,57.6,,,,,,0,35,47,300,02t
2024-02-15 17:00:00,57.4,,,,,,1,34,48,285,02t
2024-02-15 18:00:00,56.6,,,,,,0,33,51,323,02t
2024-02-15 19:00:00,50.1,,,,,,1,32,60,316,02t
2024-02-15 20:00:00,36.7,,,,,,0,31,64,323,02t
2024-02-15 21:00:00,34.2,,,,,,0,30,67,357,02t
2024-02-15 22:00:00,30.9,,,,,,0,30,69,356,02t
2024-02-15 23:00:00,30.2,,,,,,0,30,69,4,02t
2024-02-16 00:00:00,27.6,,,,,,0,30,70,44,02t
2024-02-16 01:00:00,26.7,,,,,,0,30,70,24,02t
2024-02-16 02:00:00,26.9,,,,,,0,29,71,47,02t
2024-02-16 03:00:00,26.1,,,,,,0,29,72,44,02t
2024-02-16 04:00:00,28.7,,,,,,0,29,72,33,02t
2024-02-16 05:00:00,26.7,,,,,,0,29,72,355,02t
2024-02-16 06:00:00,27.3,,,,,,0,29,73,33,02t
2024-02-16 07:00:00,30.1,,,,,,0,29,74,304,02t
2024-02-16 08:00:00,,,,,,,0,0,0,0,02t
2024-02-16 09:00:00,30.7,,,,,,0,30,74,277,02t
2024-02-16 10:00:00,40.1,,,,,,0,32,66,301,02t
2024-02-16 11:00:00,43.8,,,,,,0,33,60,56,02t
2024-02-16 12:00:00,51.8,,,,,,0,33,56,13,02t
2024-02-16 13:00:00,52.0,,,,,,2,32,61,268,02t
2024-02-16 14:00:00,43.4,,,,,,1,33,62,268,02t
2024-02-16 15:00:00,40.7,,,,,,2,34,57,269,02t
